"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url","Input.suggestions","Input.gtrans","Input.dtrans","Answer.gtransalert","Answer.keylog","Answer.keylogalert","Answer.qualification","Answer.timealert","Answer.translation","Approve","Reject"
"39KV3A5D2HEUE5305SNJCQTL4XFS7C","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:08 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:08 PDT 2021","","","3X65QVEQIAUF9T10223V5A3SZYQLCK","AVEHD2Q2W1FCV","Approved","Fri Aug 20 07:39:17 PDT 2021","Fri Aug 20 07:40:00 PDT 2021","Mon Aug 23 07:40:00 PDT 2021","Fri Aug 20 08:25:43 PDT 2021","","","43","100% (103/103)","100% (103/103)","100% (93/93)","10","https://i.imgur.com/TeGZsx8.png","{}","anmerkungen platzte harry heraus","noten platzte harry heraus","","N""Notiz?"" platze Hrrarry haraus.","","","","""Notiz?"" platze Harry haraus."
"3A520CCNXW7BNOWGB0FYX0RW4ECAEK","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:08 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:08 PDT 2021","","","3ZDAD0O1TBKRV4K027195EYJUPFXT8","A2687XLMYHVP7F","Approved","Thu Aug 19 07:33:21 PDT 2021","Thu Aug 19 07:34:56 PDT 2021","Sun Aug 22 07:34:56 PDT 2021","Thu Aug 19 07:59:58 PDT 2021","","","95","100% (271/271)","100% (271/271)","100% (243/243)","28","https://i.imgur.com/dIfbWJq.png","{}","ich habe sehr viele eulen für dich abgefangen fürchte ich sagte dumbledore nüchtern","ich fürchte ich habe sehr viele eulen für dich abgefangen sagte dumbledore nüchtern","",""",,Ich habe muss gestehen, dass ich eine beachtliche Zahl an Eulen auf dem Weg zu , die auf dem Weg zu dir waren, abgefangen ahabe"", sagte Dumbledore abgeklärt.","","","",",,Ich muss gestehen, dass ich eine beachtliche Zahl an Eulen, die auf dem Weg zu dir waren, abgefangen habe"", sagte Dumbledore abgeklärt."
"3A520CCNXW7BNOWGB0FYX0RW4ECAEK","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:08 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:08 PDT 2021","","","3R0T90IZ12JZN1NZRB6FSIYK3F5CG2","AGC1N8XA7OBQY","Approved","Thu Aug 19 15:35:58 PDT 2021","Thu Aug 19 15:37:55 PDT 2021","Sun Aug 22 15:37:55 PDT 2021","Thu Aug 19 23:56:04 PDT 2021","","","117","100% (72/72)","100% (72/72)","100% (60/60)","28","https://i.imgur.com/dIfbWJq.png","{}","ich habe sehr viele eulen für dich abgefangen fürchte ich sagte dumbledore nüchtern","ich fürchte ich habe sehr viele eulen für dich abgefangen sagte dumbledore nüchtern","","","TRUE","","","„Ich fürchte ich habe eine gute Anzahl von Eulen die an dich gerichtet waren abgefangen“, sagte Dumbledore ernsthaft."
"3A9LA2FRX1LZ3BVBCBFI2BZ7XFDHXB","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:11 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3Y5140Z9D7NWDH2YM4SOXUA7IOLPIL","A214QUOIRYS868","Approved","Mon Aug 23 17:47:25 PDT 2021","Mon Aug 23 17:48:24 PDT 2021","Thu Aug 26 17:48:24 PDT 2021","Tue Aug 24 01:33:09 PDT 2021","","","59","100% (56/56)","100% (56/56)","100% (42/42)","66","https://i.imgur.com/N8aQr9A.png","{}","aber vielleicht kann ich es auch nur nicht sehen","aber vielleicht bin ich auch nur unfähig es zu sehen","","A.moeglicherw moeglicherweise","TRUE","","TRUE","Aber moeglicherweise kann ich es nur nicht sehen."
"3A9LA2FRX1LZ3BVBCBFI2BZ7XFDHXB","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:11 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","34S9DKFK7DWI0W5QA71ZFTZ07JVNYN","A2687XLMYHVP7F","Approved","Sat Aug 21 04:52:28 PDT 2021","Sat Aug 21 04:52:47 PDT 2021","Tue Aug 24 04:52:47 PDT 2021","Sat Aug 21 05:22:36 PDT 2021","","","19","100% (271/271)","100% (271/271)","100% (243/243)","66","https://i.imgur.com/N8aQr9A.png","{}","aber vielleicht kann ich es auch nur nicht sehen","aber vielleicht bin ich auch nur unfähig es zu sehen","TRUE","Abervielleicht war  ich einfach nur unfähig, es zu sejhenhen.","","","TRUE","Aber vielleicht war ich einfach nur unfähig, es zu sehen."
"3AA88CN99YAF56MTNS4HYHM8R2BKYO","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:15 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3BEFOD78WG0WK7669ZYSMP6T811M4Z","A214QUOIRYS868","Approved","Mon Aug 23 16:20:54 PDT 2021","Mon Aug 23 16:21:56 PDT 2021","Thu Aug 26 16:21:56 PDT 2021","Tue Aug 24 01:33:46 PDT 2021","","","62","100% (56/56)","100% (56/56)","100% (42/42)","147","https://i.imgur.com/wq5WBDC.png","{}","jawohl sagte dumbledore","ja sagte dumbledore","","Ja /!? Dumbledore sagte: """"","","","","Dumbledore sagte: ""Ja!?"""
"3AA88CN99YAF56MTNS4HYHM8R2BKYO","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:15 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3LEIZ60CDT6XGKB15JKDBZDI8TM9ZF","A2687XLMYHVP7F","Approved","Sun Aug 22 14:39:14 PDT 2021","Sun Aug 22 14:39:32 PDT 2021","Wed Aug 25 14:39:32 PDT 2021","Mon Aug 23 01:02:35 PDT 2021","","","18","100% (271/271)","100% (271/271)","100% (243/243)","147","https://i.imgur.com/wq5WBDC.png","{}","jawohl sagte dumbledore","ja sagte dumbledore","",",,Ja!?"", sagte Dumbledore.","","","TRUE",",,Ja!?"", sagte Dumbledore."
"3AFT28WXMO9C5XS3H2A7JA9TLONIO0","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:19 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","39RP059MER0G56RFOE8FU3CZHLLBMG","AVEHD2Q2W1FCV","Approved","Sat Aug 21 09:01:47 PDT 2021","Sat Aug 21 09:03:28 PDT 2021","Tue Aug 24 09:03:28 PDT 2021","Sat Aug 21 10:46:07 PDT 2021","","","101","100% (103/103)","100% (103/103)","100% (93/93)","228","https://i.imgur.com/nSmujBW.png","{}","h sagte harry sorry da muss ich die dark wizards unterstützen","h sagte harry tut mir leid da muss ich den dunklen zauberern recht geben","","2""ähÄh,"" sagte Harry,""  ""Entscuhuldige, cich mussted den Dunklen Zaubereerer zuneterstützen.""","","","","""Äh,"" sagte Harry, ""Entschuldige, ich musste den Dunklen Zauberer unterstützen."""
"3AJA9FLWTL5IZKFAIZRHWG0FTNWFIB","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:06 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3YJ6NA41JLNS8SM44MDO9VP7UNQPJG","A214QUOIRYS868","Approved","Wed Aug 18 17:58:31 PDT 2021","Wed Aug 18 17:59:03 PDT 2021","Sat Aug 21 17:59:03 PDT 2021","Thu Aug 19 01:01:17 PDT 2021","","","32","100% (56/56)","100% (56/56)","100% (42/42)","285","https://i.imgur.com/fYBTgEN.png","{}","harry du bist ein zauberer","harry du bist ein zauberer","","Harry du bist ein ZaubererHexenmeister!","","","","Harry du bist ein Hexenmeister!"
"3AJA9FLWTL5IZKFAIZRHWG0FTNWFIB","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:06 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3TPZPLC3MAJHNEKF11L1TO8IY383PC","AKDDVRSRWJHKZ","Approved","Sun Aug 22 23:48:58 PDT 2021","Sun Aug 22 23:50:09 PDT 2021","Wed Aug 25 23:50:09 PDT 2021","Mon Aug 23 01:05:38 PDT 2021","","","71","89% (25/28)","89% (25/28)","89% (25/28)","285","https://i.imgur.com/fYBTgEN.png","{}","harry du bist ein zauberer","harry du bist ein zauberer","TRUE","","TRUE","","","""Harry, du bist ein Zauberer!"
"3APP19WN8AL8K0G4RIOAHYAMLB1G6H","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:13 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3WMOAN2SRL41W2AL5WEF8UV6PAPVNY","AGC1N8XA7OBQY","Approved","Mon Aug 23 13:39:27 PDT 2021","Mon Aug 23 13:40:13 PDT 2021","Thu Aug 26 13:40:13 PDT 2021","Tue Aug 24 01:38:39 PDT 2021","","","46","100% (72/72)","100% (72/72)","100% (60/60)","115","https://i.imgur.com/pbGZ5dY.png","{'Dementor': 'Dementor'}","warum wartest du nur beim dementor sagte harry","warum wartest du nur bei dem dementor fragte harry","","","TRUE","","","„Warum warten nur Sie neben dem Dementor?“ fragte Harry."
"3AXFSPQOZZ5EUVZG0HCH8HFF62LFJN","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:06 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3LBXNTKX0128BPBM41WSEEX71X7X9Y","A214QUOIRYS868","Approved","Mon Aug 23 17:49:34 PDT 2021","Mon Aug 23 17:50:40 PDT 2021","Thu Aug 26 17:50:40 PDT 2021","Tue Aug 24 01:34:02 PDT 2021","","","66","100% (56/56)","100% (56/56)","100% (42/42)","287","https://i.imgur.com/c5rYA9X.png","{'Ghosts': 'Geister'}","geister sagte harry mit flacher stimme","geister sagte harry mit flacher stimme","","Harry's Stime war hanz ganz flach und er sagt""e: Gespensterm","","","","Harry's Stimme war ganz flach und er sagte: Gespenster"
"3AXFSPQOZZ5EUVZG0HCH8HFF62LFJN","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:06 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3WAKVUDHU6NCG2TYKZNLGB7XBDAU7A","A2687XLMYHVP7F","Approved","Fri Aug 20 04:03:30 PDT 2021","Fri Aug 20 04:04:07 PDT 2021","Mon Aug 23 04:04:07 PDT 2021","Fri Aug 20 06:18:57 PDT 2021","","","37","100% (271/271)","100% (271/271)","100% (243/243)","287","https://i.imgur.com/c5rYA9X.png","{'Ghosts': 'Geister'}","geister sagte harry mit flacher stimme","geister sagte harry mit flacher stimme","TRUE",",,Geister§"", sagte Harry mit flacher Stimme.,","","","",",,Geister,"" sagte Harry mit flacher Stimme."
"3B0MCRZMC01M7JR89XD6H7FVH7EPP0","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:08 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3ZV9H2YQQNE77NHGDNZWLIGERRW3WA","A2687XLMYHVP7F","Approved","Fri Aug 20 02:17:53 PDT 2021","Fri Aug 20 02:18:39 PDT 2021","Mon Aug 23 02:18:39 PDT 2021","Fri Aug 20 02:27:31 PDT 2021","","","46","100% (271/271)","100% (271/271)","100% (243/243)","22","https://i.imgur.com/PFD6rMg.png","{}","der schulleiter starrte harry einen langen moment an dann nickte er widerstrebend","der schulleiter schaute harry einen langen moment lang an und nickte dann zögernd","","Der Schulleiter lblickte Harry einen langen Moment für an, eher er dann zögerlich nickte.r","","","","Der Schulleiter blickte Harry für einen langen Moment an, eher er dann zögerlich nickte."
"3B623HUYKDXYEJ8JFXFPQQPGFHLS8Z","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:08 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3MH9DQ7576JV9V4ZD2RFMOKQBSLUGU","A214QUOIRYS868","Approved","Mon Aug 23 17:54:46 PDT 2021","Mon Aug 23 17:55:56 PDT 2021","Thu Aug 26 17:55:56 PDT 2021","Tue Aug 24 01:34:12 PDT 2021","","","70","100% (56/56)","100% (56/56)","100% (42/42)","14","https://i.imgur.com/i2mmdvg.png","{}","also gut sagte der schulleiter dann aus dem gedächtnis","in ordnung sagte der schulleiter dann aus dem gedächtnis","","In ordOrdnung, dann eben auswendigDer LehrmSchulleiter r sagte,  asagte d","","","","In Ordnung, dann eben auswendig, sagte der Schulleiter"
"3B9J25CZ3EK0QMYWW9VUSCLZ586SC5","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:09 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:09 PDT 2021","","","3EG49X3514JLT69O6UTGU465AKCX6B","A2687XLMYHVP7F","Approved","Fri Aug 20 05:02:15 PDT 2021","Fri Aug 20 05:02:52 PDT 2021","Mon Aug 23 05:02:52 PDT 2021","Fri Aug 20 06:18:57 PDT 2021","","","37","100% (271/271)","100% (271/271)","100% (243/243)","49","https://i.imgur.com/TZgkLHP.png","{'Dementor': 'Dementor'}","der wunsch einen echten dementor hereinzubringen ist für ihn völlig charakteristisch","einen echten dementor herbeizuschaffen ist ganz typisch für ihn","","Einen echten Dementor hireinzulasssen ist völlig typpasst völlig zu igmhm.""tatsächlichen","","","","Einen tatsächlichen Dementor reinzulassen passt völlig zu ihm."""
"3B9J25CZ3EK0QMYWW9VUSCLZ586SC5","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:09 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:09 PDT 2021","","","3QECW5O0KR8ITL0QW1IEDV7Z1UNT5K","AVEHD2Q2W1FCV","Approved","Fri Aug 20 07:09:23 PDT 2021","Fri Aug 20 07:10:23 PDT 2021","Mon Aug 23 07:10:23 PDT 2021","Fri Aug 20 08:25:43 PDT 2021","","","60","100% (103/103)","100% (103/103)","100% (93/93)","49","https://i.imgur.com/TZgkLHP.png","{'Dementor': 'Dementor'}","der wunsch einen echten dementor hereinzubringen ist für ihn völlig charakteristisch","einen echten dementor herbeizuschaffen ist ganz typisch für ihn","","Eiennen echten Dementor zu bringen  ist ihm sehist sehr typisch für seinen Charakter.""","","","","Einen echten Dementor zu bringen ist sehr typisch für seinen Charakter."""
"3BAWBGQGZU6A6XK4ZNSONDDS319V7K","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:16 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:05 PDT 2021","","","3M68NM076RE1WANCXVNO5MKH93JR61","A2687XLMYHVP7F","Approved","Fri Aug 20 02:42:11 PDT 2021","Fri Aug 20 02:43:09 PDT 2021","Mon Aug 23 02:43:09 PDT 2021","Fri Aug 20 06:18:57 PDT 2021","","","58","100% (271/271)","100% (271/271)","100% (243/243)","170","https://i.imgur.com/2FbLEqN.png","{}","haben sie keine weisheit zu teilen sagte dumbledore","hast du keine weisheit zu teilen fragte dumbledore","TRUE",",,Hast du keine Weisheit zu teilen?"" frasagte Dumbledore.","","","",",,Hast du keine Weisheit zu teilen?"" sagte Dumbledore."
"3BFF0DJK96JHC307IVQKHML3TU6STO","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:14 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","31LM9EDVOVZS57ARO70W56KCUCENJF","A2687XLMYHVP7F","Approved","Fri Aug 20 02:30:31 PDT 2021","Fri Aug 20 02:31:11 PDT 2021","Mon Aug 23 02:31:11 PDT 2021","Fri Aug 20 06:18:58 PDT 2021","","","40","100% (271/271)","100% (271/271)","100% (243/243)","139","https://i.imgur.com/nDej0Az.png","{}","in seiner stimme lag ein anflug von schmerz","in seiner stimme lag ein hauch von schmerz","","In seinemr Stimme klang ein merkbarer cSchmerz mit.","","","","In seiner Stimme klang ein merkbarer Schmerz mit."
"3BO3NEOQN9ON3TY27J5PIFPOW7JAIT","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:09 PDT 2021","3","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3ZPPDN2SL53Z5PK59W60QPC0KF4E9P","A2687XLMYHVP7F","Approved","Fri Aug 20 03:46:19 PDT 2021","Fri Aug 20 03:46:53 PDT 2021","Mon Aug 23 03:46:53 PDT 2021","Fri Aug 20 06:18:58 PDT 2021","","","34","100% (271/271)","100% (271/271)","100% (243/243)","51","https://i.imgur.com/Wa7fiev.png","{}","im charakter sagte der alte zauberer","in der rolle sagte der alte zauberer","",",,hIhn immitierend??"" sagte der alte Zauberer.","","","",",,Ihn immitierend??"" sagte der alte Zauberer."
"3BO3NEOQN9ON3TY27J5PIFPOW7JAIT","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:09 PDT 2021","3","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","37Q970SNZOFIQ3MS6EBC00YWN3ZS1N","AKDDVRSRWJHKZ","Rejected","Sun Aug 22 23:25:36 PDT 2021","Sun Aug 22 23:27:12 PDT 2021","Wed Aug 25 23:27:12 PDT 2021","","Mon Aug 23 01:08:30 PDT 2021","Die Qualität der Übersetzung entspricht nicht den Anforderungen. Die erbrachte Leistung ist unbrauchbar.","96","89% (25/28)","89% (25/28)","89% (25/28)","51","https://i.imgur.com/Wa7fiev.png","{}","im charakter sagte der alte zauberer","in der rolle sagte der alte zauberer","TRUE","","TRUE","","","""Im Charakter??"" sagte der alte Zauberer."
"3BO3NEOQN9ON3TY27J5PIFPOW7JIA1","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:15 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:15 PDT 2021","","","3U088ZLJVU0BQVIJU0HDJKI7OFCW08","A2687XLMYHVP7F","Approved","Fri Aug 20 02:41:36 PDT 2021","Fri Aug 20 02:41:49 PDT 2021","Mon Aug 23 02:41:49 PDT 2021","Fri Aug 20 06:18:58 PDT 2021","","","13","100% (271/271)","100% (271/271)","100% (243/243)","142","https://i.imgur.com/UgEMqje.png","{}","warum voldemort","warum voldemort","TRUE","Warum Voldemort?""","","","TRUE","Warum Voldemort?"""
